data,par_moeda,moeda_base,moeda_cotada,bid,ask,high,low,fonte,confiabilidade
2026-01-11,GBP-BRL,GBP,BRL,6.99589618,7.00879961,7.01135484,6.95268968,awesomeapi,market_api
2026-01-12,GBP-BRL,GBP,BRL,7.00626902,7.01313627,7.03289714,6.96582308,awesomeapi,market_api
2026-01-13,GBP-BRL,GBP,BRL,6.95710197,6.96936755,7.02195759,6.92630991,awesomeapi,market_api
2026-01-14,GBP-BRL,GBP,BRL,6.95485513,6.95994167,7.00883262,6.90856369,awesomeapi,market_api
2026-01-15,GBP-BRL,GBP,BRL,6.95647506,6.96205084,7.01269984,6.91368269,awesomeapi,market_api
2026-01-16,GBP-BRL,GBP,BRL,6.88874986,6.89894585,6.92233053,6.85077369,awesomeapi,market_api
2026-01-17,GBP-BRL,GBP,BRL,6.87897651,6.88427685,6.9343669,6.85657794,awesomeapi,market_api
2026-01-18,GBP-BRL,GBP,BRL,6.84412458,6.85553685,6.90150615,6.78955769,awesomeapi,market_api
2026-01-19,GBP-BRL,GBP,BRL,6.89499479,6.89864317,6.9238508,6.85537131,awesomeapi,market_api
2026-01-20,GBP-BRL,GBP,BRL,6.90023216,6.90984636,6.96477539,6.86569754,awesomeapi,market_api
2026-01-21,GBP-BRL,GBP,BRL,6.8890471,6.90153374,6.91183217,6.85480685,awesomeapi,market_api
2026-01-22,GBP-BRL,GBP,BRL,6.88700543,6.89098903,6.94168766,6.86493105,awesomeapi,market_api
2026-01-23,GBP-BRL,GBP,BRL,6.90197375,6.90808566,6.95858282,6.858645,awesomeapi,market_api
2026-01-24,GBP-BRL,GBP,BRL,6.937354,6.94096808,6.95135276,6.89513823,awesomeapi,market_api
2026-01-25,GBP-BRL,GBP,BRL,6.8888075,6.89540307,6.91252216,6.84121444,awesomeapi,market_api
2026-01-26,GBP-BRL,GBP,BRL,6.83843718,6.84419962,6.88451222,6.80401161,awesomeapi,market_api
2026-01-27,GBP-BRL,GBP,BRL,6.89851349,6.90389516,6.91993226,6.87164458,awesomeapi,market_api
2026-01-28,GBP-BRL,GBP,BRL,6.88062891,6.88437712,6.91135103,6.81721953,awesomeapi,market_api
2026-01-29,GBP-BRL,GBP,BRL,6.81095349,6.82285252,6.844845,6.76595578,awesomeapi,market_api
2026-01-30,GBP-BRL,GBP,BRL,6.83702988,6.84626698,6.89603276,6.81043164,awesomeapi,market_api
2026-01-31,GBP-BRL,GBP,BRL,6.86420894,6.87069274,6.89450951,6.8482362,awesomeapi,market_api
2026-02-01,GBP-BRL,GBP,BRL,6.78883743,6.79543639,6.85009521,6.72572906,awesomeapi,market_api
2026-02-02,GBP-BRL,GBP,BRL,6.8039162,6.80843708,6.84245677,6.76955104,awesomeapi,market_api
2026-02-03,GBP-BRL,GBP,BRL,6.8448545,6.85330132,6.88892,6.83005545,awesomeapi,market_api
2026-02-04,GBP-BRL,GBP,BRL,6.86749658,6.87960648,6.93472465,6.81786355,awesomeapi,market_api
2026-02-05,GBP-BRL,GBP,BRL,6.90348131,6.91377218,6.94644747,6.87121315,awesomeapi,market_api
2026-02-06,GBP-BRL,GBP,BRL,6.83422546,6.8391698,6.87982688,6.81809989,awesomeapi,market_api
2026-02-07,GBP-BRL,GBP,BRL,6.8546106,6.86651537,6.8914013,6.81815755,awesomeapi,market_api
2026-02-08,GBP-BRL,GBP,BRL,6.84248035,6.84925958,6.90922759,6.81922046,awesomeapi,market_api
2026-02-09,GBP-BRL,GBP,BRL,6.82112547,6.82608417,6.84380061,6.77154803,awesomeapi,market_api
2026-02-10,GBP-BRL,GBP,BRL,6.8690723,6.88272694,6.89575041,6.80556815,awesomeapi,market_api
2026-02-11,GBP-BRL,GBP,BRL,6.94871617,6.95509456,6.99863018,6.93256741,awesomeapi,market_api
2026-02-12,GBP-BRL,GBP,BRL,7.04570478,7.05446598,7.09669145,7.00138337,awesomeapi,market_api
2026-02-13,GBP-BRL,GBP,BRL,7.11870575,7.12480472,7.18012577,7.04921941,awesomeapi,market_api
2026-02-14,GBP-BRL,GBP,BRL,7.11640636,7.1248663,7.16684285,7.05717433,awesomeapi,market_api
2026-02-15,GBP-BRL,GBP,BRL,7.13879031,7.14494562,7.20243693,7.10851037,awesomeapi,market_api
2026-02-16,GBP-BRL,GBP,BRL,7.18341612,7.1953675,7.20422499,7.15247647,awesomeapi,market_api
2026-02-17,GBP-BRL,GBP,BRL,7.19353636,7.20289105,7.2381318,7.13020843,awesomeapi,market_api
2026-02-18,GBP-BRL,GBP,BRL,7.20418806,7.21855458,7.22477537,7.17413863,awesomeapi,market_api
2026-02-19,GBP-BRL,GBP,BRL,7.2522987,7.25981496,7.29458937,7.20913825,awesomeapi,market_api
2026-02-20,GBP-BRL,GBP,BRL,7.25270033,7.26564127,7.31191481,7.23710113,awesomeapi,market_api
2026-02-21,GBP-BRL,GBP,BRL,7.21665693,7.22519086,7.26677366,7.17564348,awesomeapi,market_api
2026-02-22,GBP-BRL,GBP,BRL,7.19783194,7.2028414,7.23511521,7.15973204,awesomeapi,market_api
2026-02-23,GBP-BRL,GBP,BRL,7.2356517,7.2413069,7.29390201,7.20257605,awesomeapi,market_api
2026-02-24,GBP-BRL,GBP,BRL,7.23943197,7.24944758,7.28377958,7.17413652,awesomeapi,market_api
2026-02-25,GBP-BRL,GBP,BRL,7.26152364,7.26648342,7.28268447,7.22955436,awesomeapi,market_api
2026-02-26,GBP-BRL,GBP,BRL,7.30164787,7.31002156,7.33368997,7.24246439,awesomeapi,market_api
2026-02-27,GBP-BRL,GBP,BRL,7.28477149,7.29109394,7.30428155,7.24608645,awesomeapi,market_api
2026-02-28,GBP-BRL,GBP,BRL,7.32973209,7.34189995,7.39426668,7.27207086,awesomeapi,market_api
2026-03-01,GBP-BRL,GBP,BRL,7.35422307,7.36405441,7.41153845,7.2994259,awesomeapi,market_api
2026-03-02,GBP-BRL,GBP,BRL,7.289792,7.29599962,7.33649092,7.23027176,awesomeapi,market_api
2026-03-03,GBP-BRL,GBP,BRL,7.37229266,7.37948566,7.42560749,7.32915116,awesomeapi,market_api
2026-03-04,GBP-BRL,GBP,BRL,7.34829153,7.35751171,7.36828212,7.29443048,awesomeapi,market_api
2026-03-05,GBP-BRL,GBP,BRL,7.26074975,7.27380843,7.28348643,7.22496264,awesomeapi,market_api
2026-03-06,GBP-BRL,GBP,BRL,7.20747162,7.21160151,7.22359513,7.13599319,awesomeapi,market_api
2026-03-07,GBP-BRL,GBP,BRL,7.1558817,7.16475648,7.19054588,7.12583403,awesomeapi,market_api
2026-03-08,GBP-BRL,GBP,BRL,7.16225974,7.17636952,7.19103774,7.10635352,awesomeapi,market_api
2026-03-09,GBP-BRL,GBP,BRL,7.15113045,7.1577498,7.16946535,7.09773859,awesomeapi,market_api
2026-03-10,GBP-BRL,GBP,BRL,7.13664055,7.14022633,7.18949442,7.10807248,awesomeapi,market_api
2026-03-11,GBP-BRL,GBP,BRL,7.17337829,7.18499312,7.23189872,7.11747718,awesomeapi,market_api
2026-03-12,GBP-BRL,GBP,BRL,7.19525039,7.19911226,7.25014938,7.12386513,awesomeapi,market_api
2026-03-13,GBP-BRL,GBP,BRL,7.21590334,7.22213744,7.24616618,7.15450891,awesomeapi,market_api
2026-03-14,GBP-BRL,GBP,BRL,7.24169092,7.24705408,7.29444424,7.18346619,awesomeapi,market_api
2026-03-15,GBP-BRL,GBP,BRL,7.27877569,7.2828208,7.32557892,7.23068468,awesomeapi,market_api
2026-03-16,GBP-BRL,GBP,BRL,7.16734018,7.17418617,7.23192334,7.14367364,awesomeapi,market_api
2026-03-17,GBP-BRL,GBP,BRL,7.15133345,7.15881583,7.21418902,7.12612399,awesomeapi,market_api
2026-03-18,GBP-BRL,GBP,BRL,7.03797355,7.05016375,7.05650139,6.99635215,awesomeapi,market_api
2026-03-19,GBP-BRL,GBP,BRL,7.04339595,7.04771353,7.09568069,6.98476101,awesomeapi,market_api
2026-03-20,GBP-BRL,GBP,BRL,7.04667291,7.05917926,7.11608333,6.99469577,awesomeapi,market_api
2026-03-21,GBP-BRL,GBP,BRL,7.10545268,7.1172022,7.14841271,7.0393585,awesomeapi,market_api
2026-03-22,GBP-BRL,GBP,BRL,7.1722955,7.18280749,7.23733683,7.14444106,awesomeapi,market_api
2026-03-23,GBP-BRL,GBP,BRL,7.18678937,7.19573769,7.24312339,7.16076044,awesomeapi,market_api
2026-03-24,GBP-BRL,GBP,BRL,7.16341284,7.16926542,7.23378866,7.12417967,awesomeapi,market_api
2026-03-25,GBP-BRL,GBP,BRL,7.19306012,7.19861836,7.22652016,7.15580719,awesomeapi,market_api
2026-03-26,GBP-BRL,GBP,BRL,7.16817657,7.17846024,7.23544358,7.09726381,awesomeapi,market_api
2026-03-27,GBP-BRL,GBP,BRL,7.17168579,7.1822823,7.22618615,7.13887796,awesomeapi,market_api
2026-03-28,GBP-BRL,GBP,BRL,7.22831358,7.24122146,7.25536473,7.20770533,awesomeapi,market_api
2026-03-29,GBP-BRL,GBP,BRL,7.20168964,7.21580412,7.26587909,7.1697922,awesomeapi,market_api
2026-03-30,GBP-BRL,GBP,BRL,7.24880735,7.25977302,7.29038757,7.21557138,awesomeapi,market_api
2026-03-31,GBP-BRL,GBP,BRL,7.28925939,7.29603958,7.31177022,7.24264789,awesomeapi,market_api
2026-04-01,GBP-BRL,GBP,BRL,7.24070608,7.24917695,7.28485622,7.21374996,awesomeapi,market_api
2026-04-02,GBP-BRL,GBP,BRL,7.29721404,7.31113651,7.34908796,7.23010298,awesomeapi,market_api
2026-04-03,GBP-BRL,GBP,BRL,7.33909456,7.34396703,7.39034205,7.27454213,awesomeapi,market_api
2026-04-04,GBP-BRL,GBP,BRL,7.34837443,7.35569622,7.37454306,7.31809788,awesomeapi,market_api
2026-04-05,GBP-BRL,GBP,BRL,7.31003483,7.31668258,7.35080722,7.27635232,awesomeapi,market_api
2026-04-06,GBP-BRL,GBP,BRL,7.26658366,7.2731738,7.31881658,7.24896758,awesomeapi,market_api
2026-04-07,GBP-BRL,GBP,BRL,7.24091467,7.24823195,7.29535198,7.21624634,awesomeapi,market_api
2026-04-08,GBP-BRL,GBP,BRL,7.27400173,7.28004928,7.30022693,7.25939984,awesomeapi,market_api
2026-04-09,GBP-BRL,GBP,BRL,7.22550459,7.23425216,7.24220757,7.19527656,awesomeapi,market_api
2026-04-10,GBP-BRL,GBP,BRL,7.25282669,7.26727581,7.3206201,7.22584178,awesomeapi,market_api
2026-04-11,GBP-BRL,GBP,BRL,7.18890632,7.19584365,7.22995237,7.12596523,awesomeapi,market_api
2026-04-12,GBP-BRL,GBP,BRL,7.18149805,7.1937351,7.20311387,7.15998522,awesomeapi,market_api
2026-04-13,GBP-BRL,GBP,BRL,7.19099457,7.19908514,7.25543136,7.12586803,awesomeapi,market_api
2026-04-14,GBP-BRL,GBP,BRL,7.32646194,7.33130509,7.37477541,7.30268463,awesomeapi,market_api
2026-04-15,GBP-BRL,GBP,BRL,7.2544438,7.26553725,7.32213839,7.21354212,awesomeapi,market_api
2026-04-16,GBP-BRL,GBP,BRL,7.33816087,7.34274446,7.38684247,7.29950246,awesomeapi,market_api
2026-04-17,GBP-BRL,GBP,BRL,7.35007671,7.362692,7.38478932,7.28393206,awesomeapi,market_api
2026-04-18,GBP-BRL,GBP,BRL,7.37641783,7.38313444,7.400466,7.34357918,awesomeapi,market_api
2026-04-19,GBP-BRL,GBP,BRL,7.38665342,7.39073361,7.41804646,7.33287163,awesomeapi,market_api
2026-04-20,GBP-BRL,GBP,BRL,7.41498457,7.4202746,7.43642069,7.39230152,awesomeapi,market_api
2026-04-21,GBP-BRL,GBP,BRL,7.41014527,7.41471234,7.47681496,7.33935673,awesomeapi,market_api
2026-04-22,GBP-BRL,GBP,BRL,7.49466076,7.49893153,7.55522192,7.43547382,awesomeapi,market_api
2026-04-23,GBP-BRL,GBP,BRL,7.47274987,7.48766073,7.50849177,7.44073607,awesomeapi,market_api
2026-04-24,GBP-BRL,GBP,BRL,7.53994304,7.54883733,7.60669115,7.48091472,awesomeapi,market_api
2026-04-25,GBP-BRL,GBP,BRL,7.50727432,7.51633887,7.53697688,7.44859652,awesomeapi,market_api
2026-04-26,GBP-BRL,GBP,BRL,7.50763551,7.52101254,7.54667228,7.45246427,awesomeapi,market_api
2026-04-27,GBP-BRL,GBP,BRL,7.45103004,7.45922855,7.49445426,7.404839,awesomeapi,market_api
2026-04-28,GBP-BRL,GBP,BRL,7.48018352,7.49262747,7.55363929,7.43863163,awesomeapi,market_api
2026-04-29,GBP-BRL,GBP,BRL,7.56499717,7.57266409,7.60273689,7.54176421,awesomeapi,market_api
2026-04-30,GBP-BRL,GBP,BRL,7.56439068,7.57154211,7.58475083,7.52336782,awesomeapi,market_api
2026-05-01,GBP-BRL,GBP,BRL,7.55700297,7.56267855,7.59305935,7.49391241,awesomeapi,market_api
2026-05-02,GBP-BRL,GBP,BRL,7.49760774,7.50412235,7.54930492,7.42855889,awesomeapi,market_api
2026-05-03,GBP-BRL,GBP,BRL,7.48846295,7.49857532,7.51504954,7.45283187,awesomeapi,market_api
2026-05-04,GBP-BRL,GBP,BRL,7.40275032,7.41300723,7.44755835,7.37914326,awesomeapi,market_api
2025-11-06,BTC-BRL,BTC,BRL,300000.0,300351.05835511,301903.36006778,298758.4014853,awesomeapi,market_api
2025-11-07,BTC-BRL,BTC,BRL,291014.78113945,291427.63457643,291760.1517097,289649.09059955,awesomeapi,market_api
2025-11-08,BTC-BRL,BTC,BRL,293906.74390682,294408.27085645,295104.20180727,291896.00595923,awesomeapi,market_api
2025-11-09,BTC-BRL,BTC,BRL,308062.89798877,308406.40185057,309458.94081331,305188.96273106,awesomeapi,market_api
2025-11-10,BTC-BRL,BTC,BRL,338968.50114877,339312.51776446,340288.24355574,335824.76811403,awesomeapi,market_api
2025-11-11,BTC-BRL,BTC,BRL,332687.25280317,333225.84569735,335167.23589847,331890.04114721,awesomeapi,market_api
2025-11-12,BTC-BRL,BTC,BRL,350065.33962096,350309.26775447,352553.15587,348778.68752534,awesomeapi,market_api
2025-11-13,BTC-BRL,BTC,BRL,353751.99561943,354048.6014488,356664.47404801,352235.31945821,awesomeapi,market_api
2025-11-14,BTC-BRL,BTC,BRL,352586.85412025,352801.0086598,353394.79123402,350631.6105533,awesomeapi,market_api
2025-11-15,BTC-BRL,BTC,BRL,358630.47691803,359141.77383069,361840.60767697,357595.31329991,awesomeapi,market_api
2025-11-16,BTC-BRL,BTC,BRL,360124.91770436,360411.22034128,362371.52275099,358355.67191705,awesomeapi,market_api
2025-11-17,BTC-BRL,BTC,BRL,362236.6363458,362679.94377885,365639.12405379,359933.12531416,awesomeapi,market_api
2025-11-18,BTC-BRL,BTC,BRL,357784.14651912,358185.82395243,361331.76211256,356881.91316372,awesomeapi,market_api
2025-11-19,BTC-BRL,BTC,BRL,340991.96331416,341639.224088,343042.44849235,338935.76448635,awesomeapi,market_api
2025-11-20,BTC-BRL,BTC,BRL,323251.21464577,323859.87938943,325209.66181604,321470.98722029,awesomeapi,market_api
2025-11-21,BTC-BRL,BTC,BRL,331288.39414442,331589.44680365,333697.03772242,329116.08289675,awesomeapi,market_api
2025-11-22,BTC-BRL,BTC,BRL,328742.60743506,329012.67545553,331265.8066615,326391.21187703,awesomeapi,market_api
2025-11-23,BTC-BRL,BTC,BRL,322541.49898017,322895.00472957,323197.93781771,320744.08835346,awesomeapi,market_api
2025-11-24,BTC-BRL,BTC,BRL,323282.60159389,323447.18062049,324123.13245097,321522.36687433,awesomeapi,market_api
2025-11-25,BTC-BRL,BTC,BRL,332923.73863555,333131.11011603,334323.79064745,330512.06206177,awesomeapi,market_api
2025-11-26,BTC-BRL,BTC,BRL,335691.24645078,336014.49127756,339041.84414432,332559.10738275,awesomeapi,market_api
2025-11-27,BTC-BRL,BTC,BRL,328654.51246394,329107.38683217,331854.15381228,325714.98103331,awesomeapi,market_api
2025-11-28,BTC-BRL,BTC,BRL,343417.75646055,343753.7384596,346163.98926185,342354.99723343,awesomeapi,market_api
2025-11-29,BTC-BRL,BTC,BRL,363085.80395989,363640.17321828,365238.41428607,362310.75827452,awesomeapi,market_api
2025-11-30,BTC-BRL,BTC,BRL,370096.80309586,370434.08886828,373665.66793722,368421.50370609,awesomeapi,market_api
2025-12-01,BTC-BRL,BTC,BRL,383449.23805144,383745.33052941,384791.40684993,381212.30788581,awesomeapi,market_api
2025-12-02,BTC-BRL,BTC,BRL,400884.13803394,401591.28717473,404116.87338396,398681.35343396,awesomeapi,market_api
2025-12-03,BTC-BRL,BTC,BRL,417542.26747225,417881.76705027,418531.22434991,415161.84123652,awesomeapi,market_api
2025-12-04,BTC-BRL,BTC,BRL,427351.78470745,428087.75414879,430701.13549471,425100.15099981,awesomeapi,market_api
2025-12-05,BTC-BRL,BTC,BRL,437156.15202233,437764.69699582,439556.12712981,434256.87608217,awesomeapi,market_api
2025-12-06,BTC-BRL,BTC,BRL,445981.51290744,446550.70032164,449303.06404976,443278.11981638,awesomeapi,market_api
2025-12-07,BTC-BRL,BTC,BRL,429744.74486399,430565.95118655,432075.77724722,428830.53579355,awesomeapi,market_api
2025-12-08,BTC-BRL,BTC,BRL,441143.85765298,441520.8416817,443792.86249271,438353.81032103,awesomeapi,market_api
2025-12-09,BTC-BRL,BTC,BRL,421092.3301764,421651.78383862,424341.6541015,419324.92770522,awesomeapi,market_api
2025-12-10,BTC-BRL,BTC,BRL,410223.52407271,410837.77453032,413354.45592198,408053.34070678,awesomeapi,market_api
2025-12-11,BTC-BRL,BTC,BRL,429760.32807996,430234.46272999,431235.0069328,427477.48461867,awesomeapi,market_api
2025-12-12,BTC-BRL,BTC,BRL,443258.11398338,444002.88709864,447367.90749216,440266.60684646,awesomeapi,market_api
2025-12-13,BTC-BRL,BTC,BRL,467220.17783333,467663.59571984,470704.85437849,463519.24753167,awesomeapi,market_api
2025-12-14,BTC-BRL,BTC,BRL,463712.00680393,464174.93938883,467705.6721581,462511.19365261,awesomeapi,market_api
2025-12-15,BTC-BRL,BTC,BRL,445938.52402913,446168.68653658,447269.10031596,444490.08592214,awesomeapi,market_api
2025-12-16,BTC-BRL,BTC,BRL,443077.69376977,443883.38339002,445470.24845743,441217.00958205,awesomeapi,market_api
2025-12-17,BTC-BRL,BTC,BRL,445546.12187289,446055.65406471,447844.57274463,443580.50901262,awesomeapi,market_api
2025-12-18,BTC-BRL,BTC,BRL,447668.97318493,447985.40771822,450913.37514217,446284.40681676,awesomeapi,market_api
2025-12-19,BTC-BRL,BTC,BRL,466327.28628587,467102.85230012,468012.36184972,462666.16453792,awesomeapi,market_api
2025-12-20,BTC-BRL,BTC,BRL,461363.48186669,462151.66562363,462748.77558433,460120.5842654,awesomeapi,market_api
2025-12-21,BTC-BRL,BTC,BRL,467970.76356811,468871.30739171,470640.24403703,464675.36775449,awesomeapi,market_api
2025-12-22,BTC-BRL,BTC,BRL,452714.00402507,452956.15651755,454628.84004753,449978.17125045,awesomeapi,market_api
2025-12-23,BTC-BRL,BTC,BRL,460754.70486399,461597.57610257,462676.75018354,456975.8110719,awesomeapi,market_api
2025-12-24,BTC-BRL,BTC,BRL,461726.34404303,462415.84894657,463075.58513267,459719.21898722,awesomeapi,market_api
2025-12-25,BTC-BRL,BTC,BRL,450532.49673209,450918.51119779,453028.54619677,447341.52195639,awesomeapi,market_api
2025-12-26,BTC-BRL,BTC,BRL,447714.85402854,448229.78414941,449486.14499513,444326.98223137,awesomeapi,market_api
2025-12-27,BTC-BRL,BTC,BRL,445724.24612526,446337.87765543,448467.46101659,442855.85157614,awesomeapi,market_api
2025-12-28,BTC-BRL,BTC,BRL,442401.18041989,442769.63467188,445694.1708177,440144.93250436,awesomeapi,market_api
2025-12-29,BTC-BRL,BTC,BRL,470713.50375843,471205.4943267,472218.78607639,467524.56160755,awesomeapi,market_api
2025-12-30,BTC-BRL,BTC,BRL,470033.03557224,470692.9603635,472252.72199978,465859.70604217,awesomeapi,market_api
2025-12-31,BTC-BRL,BTC,BRL,466960.7286273,467786.40244622,468302.04271187,463430.36211408,awesomeapi,market_api
2026-01-01,BTC-BRL,BTC,BRL,433614.69712465,434087.663281,437949.85493774,431966.87930615,awesomeapi,market_api
2026-01-02,BTC-BRL,BTC,BRL,420910.97576557,421298.54482899,423241.49685177,419164.31257057,awesomeapi,market_api
2026-01-03,BTC-BRL,BTC,BRL,417877.2305046,418519.92152706,420320.66936597,416303.07415731,awesomeapi,market_api
2026-01-04,BTC-BRL,BTC,BRL,408681.90737568,409196.66721022,412405.12302732,405273.84144613,awesomeapi,market_api
2026-01-05,BTC-BRL,BTC,BRL,429263.03250483,429798.85724629,431112.27224728,427786.75756507,awesomeapi,market_api
2026-01-06,BTC-BRL,BTC,BRL,427643.4994324,428420.77327328,430928.3726362,424830.7570959,awesomeapi,market_api
2026-01-07,BTC-BRL,BTC,BRL,447783.60469734,448598.19112348,449115.09923103,444443.17738672,awesomeapi,market_api
2026-01-08,BTC-BRL,BTC,BRL,449646.23322789,450017.22215696,450979.26323167,447072.06785997,awesomeapi,market_api
2026-01-09,BTC-BRL,BTC,BRL,451131.40316898,451619.11654454,455430.40974332,449059.88158245,awesomeapi,market_api
2026-01-10,BTC-BRL,BTC,BRL,450631.60566347,451407.75253648,454232.42978347,447322.44160394,awesomeapi,market_api
2026-01-11,BTC-BRL,BTC,BRL,451592.74375852,452442.00939281,453969.65554062,449281.77683067,awesomeapi,market_api
2026-01-12,BTC-BRL,BTC,BRL,479662.76654454,480018.39865751,481680.27447795,475327.47294061,awesomeapi,market_api
2026-01-13,BTC-BRL,BTC,BRL,441680.01063013,442215.13829371,443769.52216318,440033.03161058,awesomeapi,market_api
2026-01-14,BTC-BRL,BTC,BRL,411621.87455258,412127.11586079,414805.07944742,409854.56113197,awesomeapi,market_api
2026-01-15,BTC-BRL,BTC,BRL,404619.78345283,405281.97398641,407467.61976398,401261.23673784,awesomeapi,market_api
2026-01-16,BTC-BRL,BTC,BRL,405634.76241526,405990.24629801,408493.76755262,404324.60990187,awesomeapi,market_api
2026-01-17,BTC-BRL,BTC,BRL,416243.59399342,416678.85803543,419488.16317519,413307.68345323,awesomeapi,market_api
2026-01-18,BTC-BRL,BTC,BRL,423968.26422668,424299.71883725,427727.48117752,422939.37471119,awesomeapi,market_api
2026-01-19,BTC-BRL,BTC,BRL,419114.41820993,419698.17063454,423251.31389897,416494.09900181,awesomeapi,market_api
2026-01-20,BTC-BRL,BTC,BRL,434901.00370817,435640.77367724,437841.56413661,431306.67454754,awesomeapi,market_api
2026-01-21,BTC-BRL,BTC,BRL,451451.96123522,452121.64110311,454850.96838517,449726.29098516,awesomeapi,market_api
2026-01-22,BTC-BRL,BTC,BRL,455263.12956948,455997.34670031,457040.14862509,450781.0084252,awesomeapi,market_api
2026-01-23,BTC-BRL,BTC,BRL,471512.84329901,471909.70659978,473348.66536561,467330.81437639,awesomeapi,market_api
2026-01-24,BTC-BRL,BTC,BRL,476955.32000366,477367.63776299,479286.30670255,473274.59794955,awesomeapi,market_api
2026-01-25,BTC-BRL,BTC,BRL,468536.14955862,468881.98680616,470069.46879782,465776.06523596,awesomeapi,market_api
2026-01-26,BTC-BRL,BTC,BRL,480916.55637721,481332.81136117,482785.04398977,479919.17806227,awesomeapi,market_api
2026-01-27,BTC-BRL,BTC,BRL,483740.23835999,484250.91053949,485939.3236299,482652.18732842,awesomeapi,market_api
2026-01-28,BTC-BRL,BTC,BRL,484730.4036593,485424.46477499,488129.93502124,483486.38972189,awesomeapi,market_api
2026-01-29,BTC-BRL,BTC,BRL,510689.35275328,511187.56205549,515276.5913965,507289.52186156,awesomeapi,market_api
2026-01-30,BTC-BRL,BTC,BRL,467903.53092361,468426.62933109,470580.32066199,466188.08430322,awesomeapi,market_api
2026-01-31,BTC-BRL,BTC,BRL,445622.45797213,446387.958146,449772.1110756,441484.71426503,awesomeapi,market_api
2026-02-01,BTC-BRL,BTC,BRL,427999.21944653,428356.98467353,429919.19062189,426593.24962968,awesomeapi,market_api
2026-02-02,BTC-BRL,BTC,BRL,423413.58330889,423820.39979973,425387.72499675,420422.23159232,awesomeapi,market_api
2026-02-03,BTC-BRL,BTC,BRL,420487.250963,420817.11041693,424420.98294709,419299.46035906,awesomeapi,market_api
2026-02-04,BTC-BRL,BTC,BRL,399144.83283709,399348.52323735,402673.09794638,396099.2945132,awesomeapi,market_api
2026-02-05,BTC-BRL,BTC,BRL,386180.3966684,386579.33639027,388792.51996289,384717.40907878,awesomeapi,market_api
2026-02-06,BTC-BRL,BTC,BRL,375317.3511309,375599.8091418,377482.62939626,373506.25626302,awesomeapi,market_api
2026-02-07,BTC-BRL,BTC,BRL,408348.97236267,408929.98968721,409878.3182701,405366.62765575,awesomeapi,market_api
2026-02-08,BTC-BRL,BTC,BRL,434916.55185628,435634.29128445,436366.16749392,433894.12120541,awesomeapi,market_api
2026-02-09,BTC-BRL,BTC,BRL,429518.70266611,430016.67851616,433037.40264142,426423.4883752,awesomeapi,market_api
2026-02-10,BTC-BRL,BTC,BRL,424911.93626071,425571.74911011,427131.1300849,423263.4630558,awesomeapi,market_api
2026-02-11,BTC-BRL,BTC,BRL,408670.8927871,409201.21203547,410156.38105683,405479.24276181,awesomeapi,market_api
2026-02-12,BTC-BRL,BTC,BRL,382195.32698923,382499.34414128,383850.2733189,379882.14395776,awesomeapi,market_api
2026-02-13,BTC-BRL,BTC,BRL,381396.230506,381865.3726226,383992.31646512,379298.7202715,awesomeapi,market_api
2026-02-14,BTC-BRL,BTC,BRL,368838.82849159,369531.95409274,372054.90860708,365507.14143088,awesomeapi,market_api
2026-02-15,BTC-BRL,BTC,BRL,368481.14017424,369013.32822031,371090.00998144,365948.35208935,awesomeapi,market_api
2026-02-16,BTC-BRL,BTC,BRL,348580.50380267,348982.18226104,350175.90378732,346232.45747699,awesomeapi,market_api
2026-02-17,BTC-BRL,BTC,BRL,339981.33439059,340164.34557988,340681.57743941,336985.03312559,awesomeapi,market_api
2026-02-18,BTC-BRL,BTC,BRL,342429.86239594,342624.92279603,344552.36636965,340060.28127081,awesomeapi,market_api
2026-02-19,BTC-BRL,BTC,BRL,347503.76069693,347780.81044862,350688.92689728,346280.28121094,awesomeapi,market_api
2026-02-20,BTC-BRL,BTC,BRL,353276.32586602,353921.68133632,356139.24970992,351889.3829255,awesomeapi,market_api
2026-02-21,BTC-BRL,BTC,BRL,337655.46613432,337900.64325498,339184.99869191,335905.19373043,awesomeapi,market_api
2026-02-22,BTC-BRL,BTC,BRL,348431.40286784,348734.07721873,351912.62714274,347094.3953766,awesomeapi,market_api
2026-02-23,BTC-BRL,BTC,BRL,339369.60473224,339962.12785397,340480.34175719,336029.54367461,awesomeapi,market_api
2026-02-24,BTC-BRL,BTC,BRL,347565.38985332,347856.7487713,349433.03540855,345317.15877262,awesomeapi,market_api
2026-02-25,BTC-BRL,BTC,BRL,348131.10338051,348367.9817303,351102.24935811,346669.82855315,awesomeapi,market_api
2026-02-26,BTC-BRL,BTC,BRL,332056.65013161,332496.26154199,334180.83992769,329791.65014139,awesomeapi,market_api
2026-02-27,BTC-BRL,BTC,BRL,329045.91916218,329237.82827792,330147.87752431,327963.51012598,awesomeapi,market_api
2026-02-28,BTC-BRL,BTC,BRL,333911.76169226,334230.00527534,334966.69354693,330781.21518999,awesomeapi,market_api
2026-03-01,BTC-BRL,BTC,BRL,341743.25746742,342177.07718343,344131.56480037,340082.41756395,awesomeapi,market_api
2026-03-02,BTC-BRL,BTC,BRL,340740.38576559,341051.94828347,342793.48880187,339256.60320218,awesomeapi,market_api
2026-03-03,BTC-BRL,BTC,BRL,359689.72909031,360054.98281974,361711.90726298,357515.09192864,awesomeapi,market_api
